target_leaf,distance_from_source,t_flip_absolute,t_flip_relative,warmup_ok,a,b,lr,seed,local_steps,branching,depth,leaf_size,p,d_param,n_meas_rounds,nucleation_leaf,t_nucleation
10,3,5,5,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
11,3,3,3,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
13,1,7,7,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
14,2,5,5,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
15,2,3,3,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
16,5,13,13,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
17,5,13,13,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
18,5,11,11,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
19,5,12,12,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
20,5,13,13,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
21,5,10,10,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
22,5,12,12,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
23,5,13,13,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
24,5,14,14,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
25,5,14,14,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
26,5,13,13,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
27,5,8,8,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
28,5,9,9,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
29,5,11,11,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
30,5,13,13,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
31,5,13,13,True,0.5,0.042,0.1,0,200,2,5,4,2.0,1,200,12,0
0,3,7,7,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
1,3,9,9,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
2,3,2,2,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
3,3,7,7,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
4,1,5,5,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
6,2,9,9,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
7,2,8,8,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
8,4,7,7,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
9,4,12,12,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
10,4,9,9,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
11,4,10,10,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
12,4,12,12,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
13,4,13,13,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
14,4,9,9,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
15,4,11,11,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
16,5,16,16,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
17,5,16,16,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
18,5,15,15,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
19,5,17,17,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
20,5,17,17,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
21,5,17,17,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
22,5,20,20,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
23,5,19,19,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
24,5,16,16,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
25,5,15,15,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
26,5,18,18,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
27,5,15,15,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
28,5,16,16,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
29,5,13,13,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
30,5,12,12,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
31,5,12,12,True,0.5,0.042,0.1,1,200,2,5,4,2.0,1,200,5,0
0,4,14,14,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
1,4,8,8,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
2,4,11,11,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
3,4,12,12,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
4,4,8,8,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
5,4,9,9,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
6,4,9,9,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
7,4,10,10,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
9,1,6,6,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
10,2,4,4,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
11,2,6,6,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
12,3,6,6,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
13,3,5,5,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
14,3,4,4,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
15,3,4,4,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
16,5,9,9,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
17,5,12,12,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
18,5,12,12,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
19,5,10,10,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
20,5,8,8,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
21,5,7,7,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
22,5,10,10,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
23,5,10,10,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
24,5,14,14,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
25,5,15,15,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
26,5,11,11,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
27,5,10,10,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
28,5,14,14,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
29,5,15,15,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
30,5,16,16,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
31,5,18,18,True,0.5,0.042,0.1,2,200,2,5,4,2.0,1,200,8,0
0,4,9,9,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
1,4,8,8,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
2,4,6,6,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
3,4,5,5,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
4,4,9,9,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
5,4,8,8,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
6,4,8,8,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
7,4,10,10,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
8,2,3,3,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
9,2,5,5,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
11,1,3,3,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
12,3,6,6,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
13,3,5,5,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
14,3,5,5,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
15,3,3,3,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
16,5,10,10,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
17,5,10,10,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
18,5,10,10,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
19,5,7,7,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
20,5,9,9,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
21,5,8,8,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
22,5,10,10,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
23,5,10,10,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
24,5,17,17,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
25,5,15,15,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
26,5,17,17,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
27,5,21,21,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
28,5,14,14,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
29,5,15,15,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
30,5,16,16,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
31,5,12,12,True,0.5,0.042,0.1,3,200,2,5,4,2.0,1,200,10,0
0,5,15,15,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
1,5,15,15,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
2,5,15,15,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
3,5,17,17,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
4,5,15,15,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
5,5,17,17,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
6,5,18,18,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
7,5,17,17,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
8,5,14,14,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
9,5,15,15,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
10,5,11,11,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
11,5,11,11,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
12,5,11,11,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
13,5,11,11,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
14,5,8,8,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
15,5,9,9,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
16,4,10,10,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
17,4,12,12,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
18,4,12,12,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
19,4,12,12,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
20,4,8,8,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
21,4,8,8,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
22,4,6,6,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
23,4,6,6,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
24,2,7,7,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
25,2,4,4,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
27,1,3,3,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
28,3,8,8,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
29,3,9,9,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
30,3,8,8,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
31,3,8,8,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,26,0
