target_leaf,distance_from_source,t_flip_absolute,t_flip_relative,warmup_ok,a,b,lr,seed,local_steps,branching,depth,leaf_size,p,d_param,n_meas_rounds,nucleation_leaf,t_nucleation
3,4,12,6,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
4,4,13,7,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
5,4,12,6,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
6,4,17,11,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
7,4,18,12,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
9,1,9,3,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
10,2,20,14,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
11,2,15,9,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
12,3,14,8,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
13,3,18,12,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
14,3,13,7,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
15,3,14,8,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
16,5,41,35,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
17,5,38,32,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
18,5,35,29,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
19,5,32,26,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
20,5,30,24,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
21,5,33,27,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
22,5,39,33,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
23,5,38,32,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
24,5,34,28,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
25,5,37,31,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
26,5,31,25,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
27,5,36,30,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
28,5,35,29,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
29,5,41,35,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
30,5,44,38,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
31,5,42,36,True,2.0,0.042,0.1,0,50,2,5,4,2.0,1,200,8,6
0,3,13,11,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
1,3,12,10,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
2,3,16,14,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
3,3,11,9,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
4,1,11,9,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
6,2,9,7,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
7,2,12,10,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
8,4,27,25,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
9,4,27,25,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
10,4,22,20,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
11,4,23,21,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
12,4,23,21,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
13,4,23,21,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
14,4,18,16,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
15,4,15,13,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
16,5,46,44,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
17,5,47,45,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
18,5,48,46,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
19,5,44,42,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
20,5,39,37,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
21,5,37,35,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
22,5,44,42,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
23,5,45,43,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
24,5,33,31,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
25,5,31,29,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
26,5,35,33,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
27,5,36,34,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
28,5,39,37,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
29,5,37,35,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
30,5,40,38,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
31,5,39,37,True,2.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
0,4,12,12,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
1,4,15,15,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
2,4,21,21,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
3,4,19,19,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
4,4,24,24,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
5,4,23,23,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
6,4,21,21,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
7,4,20,20,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
9,1,6,6,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
10,2,9,9,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
11,2,4,4,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
12,3,10,10,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
13,3,8,8,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
14,3,10,10,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
15,3,9,9,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
16,5,21,21,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
17,5,24,24,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
18,5,23,23,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
19,5,23,23,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
20,5,18,18,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
21,5,19,19,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
22,5,17,17,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
23,5,10,10,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
24,5,23,23,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
25,5,19,19,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
26,5,21,21,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
27,5,20,20,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
28,5,17,17,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
29,5,17,17,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
30,5,13,13,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
31,5,11,11,True,2.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
0,4,25,25,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
1,4,26,26,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
2,4,19,19,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
3,4,17,17,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
4,4,22,22,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
5,4,19,19,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
6,4,23,23,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
7,4,25,25,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
8,2,16,16,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
9,2,12,12,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
11,1,12,12,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
12,3,23,23,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
13,3,21,21,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
14,3,24,24,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
15,3,26,26,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
16,5,20,20,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
17,5,20,20,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
18,5,20,20,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
19,5,17,17,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
20,5,33,33,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
21,5,29,29,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
22,5,28,28,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
23,5,30,30,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
24,5,26,26,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
25,5,30,30,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
26,5,34,34,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
27,5,36,36,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
28,5,30,30,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
29,5,32,32,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
30,5,32,32,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
31,5,33,33,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
0,5,46,35,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
1,5,48,37,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
2,5,50,39,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
3,5,53,42,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
4,5,47,36,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
5,5,48,37,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
6,5,50,39,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
7,5,50,39,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
8,5,32,21,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
9,5,35,24,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
10,5,38,27,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
11,5,38,27,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
12,5,39,28,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
13,5,41,30,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
14,5,40,29,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
15,5,35,24,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
16,4,23,12,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
17,4,28,17,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
18,4,27,16,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
19,4,26,15,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
20,4,31,20,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
21,4,26,15,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
22,4,26,15,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
23,4,20,9,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
24,2,18,7,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
25,2,18,7,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
26,1,17,6,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
28,3,17,6,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
29,3,20,9,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
30,3,22,11,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
31,3,22,11,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,11
0,4,14,9,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
1,4,11,6,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
2,4,14,9,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
3,4,12,7,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
4,4,9,4,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
5,4,11,6,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
6,4,12,7,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
7,4,14,9,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
8,2,6,1,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
9,2,9,4,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
11,1,15,10,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
12,3,13,8,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
13,3,16,11,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
14,3,13,8,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
15,3,14,9,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
16,5,32,27,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
17,5,33,28,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
18,5,27,22,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
19,5,29,24,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
20,5,20,15,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
21,5,22,17,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
22,5,23,18,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
23,5,22,17,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
24,5,31,26,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
25,5,32,27,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
26,5,27,22,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
27,5,27,22,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
28,5,35,30,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
29,5,41,36,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
30,5,33,28,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
31,5,31,26,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
0,3,10,8,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
1,3,9,7,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
2,3,12,10,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
3,3,8,6,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
4,1,10,8,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
6,2,8,6,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
7,2,10,8,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
8,4,27,25,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
9,4,27,25,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
10,4,22,20,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
11,4,23,21,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
12,4,21,19,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
13,4,23,21,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
14,4,18,16,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
15,4,15,13,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
16,5,38,36,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
17,5,36,34,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
18,5,41,39,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
19,5,37,35,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
20,5,36,34,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
21,5,37,35,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
22,5,37,35,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
23,5,33,31,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
24,5,33,31,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
25,5,31,29,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
26,5,30,28,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
27,5,26,24,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
28,5,35,33,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
29,5,37,35,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
30,5,36,34,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
31,5,35,33,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
0,4,12,12,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
1,4,12,12,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
2,4,19,19,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
3,4,19,19,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
4,4,17,17,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
5,4,21,21,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
6,4,19,19,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
7,4,20,20,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
9,1,5,5,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
10,2,9,9,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
11,2,4,4,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
12,3,10,10,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
13,3,8,8,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
14,3,10,10,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
15,3,9,9,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
16,5,21,21,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
17,5,24,24,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
18,5,21,21,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
19,5,20,20,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
20,5,18,18,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
21,5,19,19,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
22,5,17,17,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
23,5,10,10,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
24,5,23,23,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
25,5,19,19,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
26,5,19,19,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
27,5,20,20,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
28,5,17,17,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
29,5,17,17,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
30,5,13,13,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
31,5,11,11,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
0,4,25,25,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
1,4,25,25,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
2,4,19,19,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
3,4,17,17,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
4,4,22,22,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
5,4,19,19,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
6,4,23,23,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
7,4,22,22,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
8,2,14,14,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
9,2,12,12,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
11,1,12,12,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
12,3,21,21,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
13,3,21,21,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
14,3,20,20,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
15,3,20,20,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
16,5,18,18,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
17,5,18,18,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
18,5,20,20,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
19,5,12,12,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
20,5,23,23,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
21,5,23,23,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
22,5,20,20,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
23,5,17,17,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
24,5,24,24,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
25,5,22,22,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
26,5,17,17,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
27,5,17,17,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
28,5,24,24,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
29,5,23,23,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
30,5,26,26,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
31,5,30,30,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
0,5,23,17,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
1,5,21,15,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
2,5,23,17,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
3,5,22,16,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
4,5,26,20,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
5,5,29,23,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
6,5,26,20,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
7,5,21,15,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
8,5,31,25,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
9,5,32,26,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
10,5,22,16,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
11,5,28,22,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
12,5,29,23,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
13,5,32,26,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
14,5,28,22,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
15,5,33,27,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
16,4,17,11,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
17,4,23,17,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
18,4,27,21,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
19,4,20,14,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
20,4,31,25,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
21,4,26,20,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
22,4,20,14,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
23,4,18,12,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
24,2,18,12,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
25,2,18,12,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
26,1,7,1,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
28,3,11,5,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
29,3,20,14,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
30,3,22,16,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
31,3,20,14,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,27,6
0,4,14,9,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
1,4,11,6,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
2,4,12,7,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
3,4,12,7,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
4,4,9,4,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
5,4,11,6,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
6,4,10,5,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
7,4,14,9,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
8,2,6,1,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
